#KO	geneTPM	geneNAME
K03535	26.9536	gudP; MFS transporter, ACS family, glucarate transporter
K03536	254.711	rnpA; ribonuclease P protein component [EC:3.1.26.5]
K13590	3.59381	dgcB; diguanylate cyclase [EC:2.7.7.65]
K08295	374.206	abmG; 2-aminobenzoate-CoA ligase [EC:6.2.1.32]
K08296	37.735	sixA; phosphohistidine phosphatase [EC:3.1.3.-]
K08298	1.79691	caiB; L-carnitine CoA-transferase [EC:2.8.3.21]
K02217	148.245	ftnA, ftn; ferritin [EC:1.16.3.2]
K08299	44.0242	caiD; crotonobetainyl-CoA hydratase [EC:4.2.1.149]
K00980	79.9623	tagD; glycerol-3-phosphate cytidylyltransferase [EC:2.7.7.39]
K00981	331.529	E2.7.7.41, CDS1, CDS2, cdsA; phosphatidate cytidylyltransferase [EC:2.7.7.41]
K00982	434.402	glnE; [glutamine synthetase] adenylyltransferase / [glutamine synthetase]-adenylyl-L-tyrosine phosphorylase [EC:2.7.7.42 2.7.7.89]
K00983	74.5716	neuA, nnaC; N-acylneuraminate cytidylyltransferase [EC:2.7.7.43]
K00984	59.2979	aadA; streptomycin 3"-adenylyltransferase [EC:2.7.7.47]
K00986	495.497	ltrA; RNA-directed DNA polymerase [EC:2.7.7.49]
K00989	222.816	rph; ribonuclease PH [EC:2.7.7.56]
K03086	633.41	rpoD; RNA polymerase primary sigma factor
K03087	4.94149	rpoS; RNA polymerase nonessential primary-like sigma factor
K03088	3296.42	rpoE; RNA polymerase sigma-70 factor, ECF subfamily
K03089	245.727	rpoH; RNA polymerase sigma-32 factor
K12276	13.4768	mshE; MSHA biogenesis protein MshE
K03543	429.461	emrA; membrane fusion protein, multidrug efflux system
K03544	473.036	clpX, CLPX; ATP-dependent Clp protease ATP-binding subunit ClpX
K03545	478.426	tig; trigger factor
K16165	267.739	nagK; fumarylpyruvate hydrolase [EC:3.7.1.20]
K03546	458.211	sbcC, rad50; DNA repair protein SbcC/Rad50
K03547	256.508	sbcD, mre11; DNA repair protein SbcD/Mre11
K17948	1.79691	nanM; N-acetylneuraminate epimerase [EC:5.1.3.24]
K03548	3.14459	perM; putative permease
K16169	75.4701	pbuX; xanthine permease
K03549	369.264	kup; KUP system potassium uptake protein
K21467	68.7317	pbpC; penicillin-binding protein 3
K21469	17.0706	pbp4b; serine-type D-Ala-D-Ala carboxypeptidase [EC:3.4.16.4]
K02221	163.968	yggT; YggT family protein
K16623	22.4613	ntnH; botulinum neurotoxin type non-toxic component
K02224	185.531	cobB-cbiA; cobyrinic acid a,c-diamide synthase [EC:6.3.5.9 6.3.5.11]
K02225	1.79691	cobC1, cobC; cobalamin biosynthesis protein CobC
K02226	56.1533	cobC, phpB; alpha-ribazole phosphatase [EC:3.1.3.73]
K02227	94.3376	cbiB, cobD; adenosylcobinamide-phosphate synthase [EC:6.3.1.10]
K00990	322.095	glnD; [protein-PII] uridylyltransferase [EC:2.7.7.59]
K00991	363.874	ispD; 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [EC:2.7.7.60]
K00992	174.749	murU; N-acetyl-alpha-D-muramate 1-phosphate uridylyltransferase [EC:2.7.7.99]
K21929	199.906	udg; uracil-DNA glycosylase [EC:3.2.2.27]
K00995	241.684	pgsA, PGS1; CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]
K03090	66.0363	sigB; RNA polymerase sigma-B factor
K06113	266.391	abnA; arabinan endo-1,5-alpha-L-arabinosidase [EC:3.2.1.99]
K00996	152.737	rfbP; undecaprenyl-phosphate galactose phosphotransferase [EC:2.7.8.6]
K03091	519.306	sigH; RNA polymerase sporulation-specific sigma factor
K00997	358.932	acpS; holo-[acyl-carrier protein] synthase [EC:2.7.8.7]
K03092	613.644	rpoN; RNA polymerase sigma-54 factor
K03093	96.1345	sigI; RNA polymerase sigma factor
K03098	119.045	APOD; apolipoprotein D and lipocalin family protein
K12282	12.5783	mshL; MSHA biogenesis protein MshL
K12283	42.2273	mshM; MSHA biogenesis protein MshM
K12285	8.08608	mshO; MSHA biogenesis protein MshO
K12287	31.8951	mshQ; MSHA biogenesis protein MshQ
K12289	15.2737	hofN; pilus assembly protein HofN
K20609	5.83995	sgcX; putative aminopeptidase [EC:3.4.11.-]
K03550	276.274	ruvA; holliday junction DNA helicase RuvA [EC:5.6.2.4]
K16171	9.88299	faaH; fumarylacetoacetate (FAA) hydrolase [EC:3.7.1.2]
K03551	374.655	ruvB; holliday junction DNA helicase RuvB [EC:5.6.2.4]
K03553	435.301	recA; recombination protein RecA
K21470	8.98453	ycbB; L,D-transpeptidase YcbB
K03554	187.327	rdgC; recombination associated protein RdgC
K21471	460.008	cwlO; peptidoglycan DL-endopeptidase CwlO [EC:3.4.-.-]
K03555	799.623	mutS; DNA mismatch repair protein MutS
K03556	167.562	malT; LuxR family transcriptional regulator, maltose regulon positive regulatory protein
K21472	17.9691	lytH; peptidoglycan LD-endopeptidase LytH [EC:3.4.-.-]
K03557	110.061	fis; Fis family transcriptional regulator, factor for inversion stimulation protein
K03558	210.238	cvpA; membrane protein required for colicin V production
K16179	13.926	mtbC; dimethylamine corrinoid protein
K03559	315.806	exbD; biopolymer transport protein ExbD
K21479	96.1345	cbiH60; cobalt-factor III methyltransferase [EC:2.1.1.272]
K07443	56.1533	ybaZ; methylated-DNA-protein-cysteine methyltransferase related protein
K07444	496.845	ypsC; putative N6-adenine-specific DNA methylase [EC:2.1.1.-]
K07445	47.618	K07445; putative DNA methylase
K07447	253.364	ruvX; putative pre-16S rRNA nuclease [EC:3.1.-.-]
K07448	125.783	mrr; restriction system protein
K02230	241.235	cobN; cobaltochelatase CobN [EC:6.6.1.2]
K02231	59.2979	cobP, cobU; adenosylcobinamide kinase / adenosylcobinamide-phosphate guanylyltransferase [EC:2.7.1.156 2.7.7.62]
K02232	194.964	cobQ, cbiP; adenosylcobyric acid synthase [EC:6.3.5.10]
K02233	74.5716	E2.7.8.26, cobS, cobV; adenosylcobinamide-GDP ribazoletransferase [EC:2.7.8.26]
K02237	280.317	comEA; competence protein ComEA
K02238	731.79	comEC; competence protein ComEC
K21935	7.18763	ablB; beta-lysine N6-acetyltransferase [EC:2.3.1.264]
K21936	1.79691	chuW; anaerobilin synthase [EC:2.1.1.342]
K06120	41.7781	dhaB; glycerol dehydratase large subunit [EC:4.2.1.30]
K06121	11.2307	dhbC; glycerol dehydratase medium subunit [EC:4.2.1.30]
K06122	7.63685	dhbE; glycerol dehydratase small subunit [EC:4.2.1.30]
K15312	106.916	pksH; polyketide biosynthesis enoyl-CoA hydratase PksH
K08776	3.14459	NPEPPS; puromycin-sensitive aminopeptidase [EC:3.4.11.14]
K08777	5.83995	nprB; neutral peptidase B [EC:3.4.24.-]
K12297	1.79691	rlmKL; 23S rRNA (guanine2069-N7)-methyltransferase / 23S rRNA (guanine2445-N2)-methyltransferase [EC:2.1.1.264 2.1.1.173]
K12299	2.24613	garP; MFS transporter, ACS family, probable galactarate transporter
K16180	1.79691	pylB; methylornithine synthase [EC:5.4.99.58]
K03560	106.467	tolR; biopolymer transport protein TolR
K03561	654.972	exbB; biopolymer transport protein ExbB
K03562	138.362	tolQ; biopolymer transport protein TolQ
K03563	61.9933	csrA; carbon storage regulator
K03564	201.703	BCP, PRXQ, DOT5; thioredoxin-dependent peroxiredoxin [EC:1.11.1.24]
K03565	214.281	recX; regulatory protein
K03566	1097.91	gcvA; LysR family transcriptional regulator, glycine cleavage system transcriptional activator
K03568	377.35	tldD; TldD protein
K10107	337.818	kpsE; capsular polysaccharide transport system permease protein
K10108	5.39072	malE; maltose/maltodextrin transport system substrate-binding protein
K03569	484.716	mreB; rod shape-determining protein MreB and related proteins
K21487	3.59381	yobL; toxin YobL [EC:3.1.-.-]
K07450	17.9691	K07450; putative resolvase
K07451	57.9502	mcrA; 5-methylcytosine-specific restriction enzyme A [EC:3.1.21.-]
K07452	170.706	mcrB; 5-methylcytosine-specific restriction enzyme B [EC:3.1.21.-]
K07453	1.79691	K07453; putative restriction endonuclease
K07454	13.926	K07454; putative restriction endonuclease
K07455	162.171	recT; recombination protein RecT
K07456	486.512	mutS2; DNA mismatch repair protein MutS2
K07458	26.0551	vsr; DNA mismatch endonuclease, patch repair protein [EC:3.1.-.-]
K07459	369.264	ybjD; putative ATP-dependent endonuclease of the OLD family
K02240	7.63685	comFA; competence protein ComFA
K02241	28.7505	comFB; competence protein ComFB
K02242	59.2979	comFC; competence protein ComFC
K02246	26.0551	comGD; competence protein ComGD
K21948	11.6799	otnK; 3-dehydrotetronate 4-kinase [EC:2.7.1.217]
K06131	1399.34	clsA_B; cardiolipin synthase A/B [EC:2.7.8.-]
K06132	216.976	clsC; cardiolipin synthase C [EC:2.7.8.-]
K06133	63.7902	LYS5, acpT; 4'-phosphopantetheinyl transferase [EC:2.7.8.-]
K06134	140.608	COQ7; 3-demethoxyubiquinol 3-hydroxylase [EC:1.14.99.60]
K06136	20.6644	pqqB; pyrroloquinoline quinone biosynthesis protein B
K06137	75.0208	pqqC; pyrroloquinoline-quinone synthase [EC:1.3.3.11]
K06139	12.5783	pqqE; PqqA peptide cyclase [EC:1.21.98.4]
K19200	147.796	IAL; isopenicillin-N N-acyltransferase like protein
K03570	282.114	mreC; rod shape-determining protein MreC
K10110	129.826	malG; maltose/maltodextrin transport system permease protein
K03571	201.254	mreD; rod shape-determining protein MreD
K10111	189.574	malK, mtlK, thuK; multiple sugar transport system ATP-binding protein [EC:7.5.2.-]
K03572	635.656	mutL; DNA mismatch repair protein MutL
K10112	606.007	msmX, msmK, malK, sugC, ggtA, msiK; multiple sugar transport system ATP-binding protein [EC:7.5.2.-]
K03574	324.791	mutT, NUDT15, MTH2; 8-oxo-dGTP diphosphatase [EC:3.6.1.55]
K03575	390.827	mutY; A/G-specific adenine glycosylase [EC:3.2.2.31]
K21492	10.3322	yqcF; antitoxin YqcF
K03576	169.358	metR; LysR family transcriptional regulator, regulator for metE and metH
K03577	133.42	acrR, smeT; TetR/AcrR family transcriptional regulator, acrAB operon repressor
K10117	255.61	msmE; raffinose/stachyose/melibiose transport system substrate-binding protein
K03578	570.518	hrpA; ATP-dependent helicase HrpA [EC:3.6.4.13]
K21495	0	fitA; antitoxin FitA
K10118	366.569	msmF; raffinose/stachyose/melibiose transport system permease protein
K10119	61.0948	msmG; raffinose/stachyose/melibiose transport system permease protein
K21498	9.43376	higA-1; antitoxin HigA-1
K07460	171.155	yraN; putative endonuclease
K07461	24.7075	K07461; putative endonuclease
K07462	576.807	recJ; single-stranded-DNA-specific exonuclease [EC:3.1.-.-]
K07464	210.238	cas4; CRISPR-associated exonuclease Cas4 [EC:3.1.12.1]
K07469	45.8211	mop; aldehyde oxidoreductase [EC:1.2.99.7]
K16651	59.7471	pduX; L-threonine kinase [EC:2.7.1.177]
K02255	8.53531	ftnB; ferritin-like protein 2
K02257	94.7868	COX10, ctaB, cyoE; heme o synthase [EC:2.5.1.141]
K02259	202.601	COX15, ctaA; heme a synthase [EC:1.17.99.9]
K06140	4.94149	rnk; regulator of nucleoside diphosphate kinase
K06141	13.4768	tsgA; MFS transporter, TsgA protein
K06142	283.911	hlpA, ompH; outer membrane protein
K06143	27.852	creD; inner membrane protein
K06145	61.9933	gntR; LacI family transcriptional regulator, gluconate utilization system Gnt-I transcriptional repressor
K11443	17.9691	divK; two-component system, cell cycle response regulator DivK
K06147	4387.6	ABCB-BAC; ATP-binding cassette, subfamily B, bacterial
K06148	230.902	ABCC-BAC; ATP-binding cassette, subfamily C, bacterial
K06149	1.79691	uspA; universal stress protein A
K03580	20.6644	hepA; ATP-dependent helicase HepA [EC:5.6.2.-]
K06603	181.937	flaG; flagellar protein FlaG
K10120	16.6214	msmE; fructooligosaccharide transport system substrate-binding protein
K03581	291.997	recD; exodeoxyribonuclease V alpha subunit [EC:3.1.11.5]
K11900	144.202	impC; type VI secretion system protein ImpC
K03582	433.504	recB; exodeoxyribonuclease V beta subunit [EC:3.1.11.5]
K11901	81.31	impB; type VI secretion system protein ImpB
K10121	51.2118	msmF; fructooligosaccharide transport system permease protein
K03583	8.53531	recC; exodeoxyribonuclease V gamma subunit [EC:3.1.11.5]
K10122	6.7384	msmG; fructooligosaccharide transport system permease protein
K11902	47.618	impA; type VI secretion system protein ImpA
K03584	191.371	recO; DNA repair protein RecO (recombination protein O)
K11903	88.9469	hcp; type VI secretion system secreted protein Hcp
K06608	5.39072	iolR; DeoR family transcriptional regulator, myo-inositol catabolism operon repressor
K10124	17.0706	bglH; carbohydrate-specific outer membrane porin
K03585	1001.78	acrA, mexA, adeI, smeD, mtrC, cmeA; membrane fusion protein, multidrug efflux system
K11904	318.052	vgrG; type VI secretion system secreted protein VgrG
K06609	26.9536	iolT; MFS transporter, SP family, major inositol transporter
K03586	61.0948	ftsL; cell division protein FtsL
K11905	28.7505	K11905; type VI secretion system protein
K10125	119.045	dctB; two-component system, NtrC family, C4-dicarboxylate transport sensor histidine kinase DctB [EC:2.7.13.3]
K03587	717.864	ftsI; cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4]
K11906	39.9812	vasD, lip; type VI secretion system protein VasD
K10126	55.7041	dctD; two-component system, NtrC family, C4-dicarboxylate transport response regulator DctD
K03588	434.402	ftsW, spoVE; cell division protein FtsW
K11907	212.484	vasG, clpV; type VI secretion system protein VasG
K03589	270.434	ftsQ; cell division protein FtsQ
K07470	17.9691	sbmC; DNA gyrase inhibitor
K07474	87.15	xtmA; phage terminase small subunit
K07478	526.044	ycaJ; putative ATPase
K02262	3.14459	COX3; cytochrome c oxidase subunit 3
K21963	4.04304	ecpR, matA; LuxR family transcriptional regulator, Mat/Ecp fimbriae transcriptional regulator
K21966	5.39072	ecpC, matD; Mat/Ecp fimbriae outer membrane usher protein
K06151	206.195	E1.1.99.3A; gluconate 2-dehydrogenase alpha chain [EC:1.1.99.3]
K06152	101.076	E1.1.99.3G; gluconate 2-dehydrogenase gamma chain [EC:1.1.99.3]
K06153	464.95	bacA; undecaprenyl-diphosphatase [EC:3.6.1.27]
K06155	38.6335	gntT; Gnt-I system high-affinity gluconate transporter
K06156	63.341	gntU; Gnt-I system low-affinity gluconate transporter
K06157	30.5474	idnT; Gnt-II system L-idonate transporter
K06158	1138.34	ABCF3; ATP-binding cassette, subfamily F, member 3
K06159	144.202	yojI; multidrug/microcin transport system ATP-binding/permease protein
K15342	170.257	cas1; CRISP-associated protein Cas1
K19221	46.7196	cobA, btuR; cob(I)alamin adenosyltransferase [EC:2.5.1.17]
K19222	66.0363	menI, DHNAT; 1,4-dihydroxy-2-naphthoyl-CoA hydrolase [EC:3.1.2.28]
K19223	1.79691	lytF, cwlE; peptidoglycan DL-endopeptidase LytF [EC:3.4.-.-]
K19224	60.6456	lytE, cwlF; peptidoglycan DL-endopeptidase LytE [EC:3.4.-.-]
K19225	164.417	gluP; rhomboid protease GluP [EC:3.4.21.105]
K19226	8.53531	sapA; cationic peptide transport system substrate-binding protein
K19227	1.79691	sapB; cationic peptide transport system permease protein
K06610	13.4768	iolF; MFS transporter, SP family, inositol transporter
K19229	31.4459	sapD; cationic peptide transport system ATP-binding protein
K03590	396.218	ftsA; cell division protein FtsA
K11910	44.0242	vasJ; type VI secretion system protein VasJ
K11911	3.14459	vasL; type VI secretion system protein VasL
K17992	74.5716	hndB; NADP-reducing hydrogenase subunit HndB [EC:1.12.1.3]
K03592	301.88	pmbA; PmbA protein
K03593	415.535	mrp, NUBPL; ATP-binding protein involved in chromosome partitioning
K03594	458.211	bfr; bacterioferritin [EC:1.16.3.1]
K11914	37.2858	sfa2; sigma-54 dependent transcriptional regulator
K03595	382.292	era, ERAL1; GTPase
K03596	712.473	lepA; GTP-binding protein LepA
K03597	84.0054	rseA; sigma-E factor negative regulatory protein RseA
K03598	140.608	rseB; sigma-E factor negative regulatory protein RseB
K03599	171.605	sspA, mglA; stringent starvation protein A
K07480	5.39072	insB; insertion element IS1 protein InsB
K01400	116.35	nprE; bacillolysin [EC:3.4.24.28]
K07481	84.4546	K07481; transposase, IS5 family
K01401	45.3719	aur; aureolysin [EC:3.4.24.29]
K07483	1263.23	K07483; transposase
K07484	304.126	K07484; transposase
K07485	231.801	K07485; transposase
K07486	1990.97	K07486; transposase
K07487	16.1722	K07487; transposase
K01406	54.8056	prtC; serralysin [EC:3.4.24.40]
K01407	17.0706	ptrA; protease III [EC:3.4.24.55]
K01409	420.925	OSGEP, KAE1, QRI7; N6-L-threonylcarbamoyladenine synthase [EC:2.3.1.234]
K12787	4.49227	map; LEE-encoded effector Map
K02274	746.165	coxA, ctaD; cytochrome c oxidase subunit I [EC:7.1.1.9]
K02275	353.991	coxB, ctaC; cytochrome c oxidase subunit II [EC:7.1.1.9]
K02276	320.748	coxC, ctaE; cytochrome c oxidase subunit III [EC:7.1.1.9]
K02278	112.756	cpaA, tadV; prepilin peptidase CpaA [EC:3.4.23.43]
K21975	3.59381	ymgA; probable RcsB/C two-component-system connector
K02279	282.564	cpaB, rcpC; pilus assembly protein CpaB
K21977	1.79691	coaB; phosphopantothenate---cysteine ligase (CTP) [EC:6.3.2.5]
K06160	144.202	pvdE; putative pyoverdin transport system ATP-binding/permease protein
K06162	99.7283	phnM; alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase [EC:3.6.1.63]
K06163	45.8211	phnJ; alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase [EC:4.7.1.1]
K06164	51.6611	phnI; alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI [EC:2.7.8.37]
K06165	25.1567	phnH; alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH [EC:2.7.8.37]
K06166	28.3013	phnG; alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG [EC:2.7.8.37]
K06167	45.3719	phnP; phosphoribosyl 1,2-cyclic phosphate phosphodiesterase [EC:3.1.4.55]
K06168	505.38	miaB; tRNA-2-methylthio-N6-dimethylallyladenosine synthase [EC:2.8.4.3]
K19230	34.1412	sapF; cationic peptide transport system ATP-binding protein
K15355	186.878	K15355; malonyl CoA-acyl carrier protein transacylase
K19231	477.079	bmaC; fibronectin-binding autotransporter adhesin
K19232	1.79691	btaE; hyaluronate-binding autotransporter adhesin
K15357	135.217	nicD; N-formylmaleamate deformylase [EC:3.5.1.106]
K15358	17.0706	ena; enamidase [EC:3.5.2.18]
K19234	3.59381	ynhG; L,D-transpeptidase YnhG
K19236	3.59381	ycfS; L,D-transpeptidase YcfS
K11921	112.307	cynR; LysR family transcriptional regulator, cyn operon transcriptional activator
K11922	6.28917	mngR, farR; GntR family transcriptional regulator, mannosyl-D-glycerate transport/metabolism system repressor
K11926	10.3322	crl; sigma factor-binding protein Crl
K11927	552.1	rhlE; ATP-dependent RNA helicase RhlE [EC:3.6.4.13]
K11928	67.384	putP; sodium/proline symporter
K11929	33.692	phoE; outer membrane pore protein E
K07491	496.845	rayT; REP-associated tyrosine transposase
K07493	256.958	K07493; putative transposase
K07495	49.8642	K07495; putative transposase
K01414	436.199	prlC; oligopeptidase A [EC:3.4.24.70]
K01415	22.9106	ECE; endothelin-converting enzyme [EC:3.4.24.71]
K07496	287.505	K07496; putative transposase
K07497	8827.3	K07497; putative transposase
K01419	162.62	hslV, clpQ; ATP-dependent HslUV protease, peptidase subunit HslV [EC:3.4.25.2]
K02280	420.027	cpaC, rcpA; pilus assembly protein CpaC
K02281	48.5165	cpaD; pilus assembly protein CpaD
K02282	153.636	cpaE, tadZ; pilus assembly protein CpaE
K02283	551.65	cpaF, tadA; pilus assembly protein CpaF [EC:7.4.2.8]
K06173	323.892	truA, PUS1; tRNA pseudouridine38-40 synthase [EC:5.4.99.12]
K06175	4.94149	truC; tRNA pseudouridine65 synthase [EC:5.4.99.26]
K11472	181.038	glcE; glycolate dehydrogenase FAD-binding subunit [EC:1.1.99.14]
K06177	278.52	rluA; tRNA pseudouridine32 synthase / 23S rRNA pseudouridine746 synthase [EC:5.4.99.28 5.4.99.29]
K11473	159.475	glcF; glycolate dehydrogenase iron-sulfur subunit [EC:1.1.99.14]
K06178	653.175	rluB; 23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]
K11474	185.531	glcC; GntR family transcriptional regulator, glc operon transcriptional activator
K11475	1.79691	vanR; GntR family transcriptional regulator, vanillate catabolism transcriptional regulator
K06179	249.321	rluC; 23S rRNA pseudouridine955/2504/2580 synthase [EC:5.4.99.24]
K11477	78.6147	glcG; glc operon protein GlcG
K02744	60.6456	agaF; N-acetylgalactosamine PTS system EIIA component [EC:2.7.1.-]
K02745	26.0551	agaV; N-acetylgalactosamine PTS system EIIB component [EC:2.7.1.-]
K02746	44.0242	agaW; N-acetylgalactosamine PTS system EIIC component
K19242	19.766	citR; LysR family transcriptional regulator, repressor for citA
K02747	19.766	agaE; N-acetylgalactosamine PTS system EIID component
K15368	8.98453	sscA; secretion system chaperone SscA
K11930	4.49227	torT; periplasmic protein TorT
K11931	102.873	pgaB; poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase [EC:3.5.1.-]
K11932	12.5783	uspG; universal stress protein G
K11933	1.79691	hcr; NADH oxidoreductase Hcr [EC:1.-.-.-]
K11934	1.79691	ompX; outer membrane protein X
K11935	66.4855	pgaA; biofilm PGA synthesis protein PgaA
K11936	62.8917	pgaC, icaA; poly-beta-1,6-N-acetyl-D-glucosamine synthase [EC:2.4.1.-]
K11938	4.04304	cof; HMP-PP phosphatase [EC:3.6.1.-]
K11939	119.494	rhtA; inner membrane transporter RhtA
K01420	225.063	fnr; CRP/FNR family transcriptional regulator, anaerobic regulatory protein
K01421	262.348	yhgE; putative membrane protein
K01424	747.064	E3.5.1.1, ansA, ansB; L-asparaginase [EC:3.5.1.1]
K01425	64.2394	glsA, GLS; glutaminase [EC:3.5.1.2]
K19701	30.9966	ywaD; aminopeptidase YwaD [EC:3.4.11.6 3.4.11.10]
K05301	82.2085	sorA; sulfite dehydrogenase (cytochrome) subunit A [EC:1.8.2.1]
K01426	1294.67	E3.5.1.4, amiE; amidase [EC:3.5.1.4]
K19702	14.3753	E3.4.11.24; aminopeptidase S [EC:3.4.11.24]
K05303	6.7384	K05303; O-methyltransferase [EC:2.1.1.-]
K15828	5.39072	hycC; formate hydrogenlyase subunit 3
K14048	11.2307	ureAB; urease subunit gamma/beta [EC:3.5.1.5]
K01428	108.713	ureC; urease subunit alpha [EC:3.5.1.5]
K15829	3.14459	hycD; formate hydrogenlyase subunit 4
K01429	49.4149	ureB; urease subunit beta [EC:3.5.1.5]
K05306	101.974	phnX; phosphonoacetaldehyde hydrolase [EC:3.11.1.1]
K19707	3.14459	rsbQ; sigma-B regulation protein RsbQ
K19709	21.1137	ydiF; acetate CoA-transferase [EC:2.8.3.8]
K02291	267.29	crtB; 15-cis-phytoene synthase [EC:2.5.1.32]
K16692	45.3719	etk-wzc; tyrosine-protein kinase Etk/Wzc [EC:2.7.10.3]
K21990	1.79691	yfdC; formate-nitrite transporter family protein
K16695	6.7384	wzxC; lipopolysaccharide exporter
K02297	362.077	cyoA; cytochrome o ubiquinol oxidase subunit II [EC:7.1.1.3]
K21993	112.307	fdhC; formate transporter
K02298	664.855	cyoB; cytochrome o ubiquinol oxidase subunit I [EC:7.1.1.3]
K10617	37.2858	cymB; p-cumic alcohol dehydrogenase
K02299	219.223	cyoC; cytochrome o ubiquinol oxidase subunit III
K06180	526.494	rluD; 23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]
K00100	45.8211	bdhAB; butanol dehydrogenase [EC:1.1.1.-]
K06181	22.0121	rluE; 23S rRNA pseudouridine2457 synthase [EC:5.4.99.20]
K06182	233.149	rluF; 23S rRNA pseudouridine2604 synthase [EC:5.4.99.21]
K00101	389.929	lldD; L-lactate dehydrogenase (cytochrome) [EC:1.1.2.3]
K06183	144.651	rsuA; 16S rRNA pseudouridine516 synthase [EC:5.4.99.19]
K00102	618.585	LDHD, dld; D-lactate dehydrogenase (cytochrome) [EC:1.1.2.4]
K00104	817.592	glcD; glycolate dehydrogenase FAD-linked subunit [EC:1.1.99.14]
K06186	162.62	bamE, smpA; outer membrane protein assembly factor BamE
K06187	263.696	recR; recombination protein RecR
K06188	96.1345	aqpZ; aquaporin Z
K06189	202.601	corC, tlyC; hemolysin (HlyC) family protein
K00108	494.149	betA, CHDH; choline dehydrogenase [EC:1.1.99.1]
K00109	1.79691	L2HGDH; 2-hydroxyglutarate dehydrogenase [EC:1.1.99.2]
K02750	110.061	glvC, malP, aglA; alpha-glucoside PTS system EIICB component [EC:2.7.1.208 2.7.1.-]
K15372	97.0329	toa; taurine---2-oxoglutarate transaminase [EC:2.6.1.55]
K02753	25.6059	ascF; beta-glucoside (arbutin/salicin/cellobiose) PTS system EIICB component [EC:2.7.1.-]
K02755	194.515	bglFa; beta-glucoside PTS system EIIA component [EC:2.7.1.-]
K02757	194.515	bglF, bglP; beta-glucoside PTS system EIICBA component [EC:2.7.1.-]
K02759	65.1379	celC, chbA; cellobiose PTS system EIIA component [EC:2.7.1.196 2.7.1.205]
K11941	8.53531	mdoC; glucans biosynthesis protein C [EC:2.1.-.-]
K11943	65.1379	nidA; PAH dioxygenase large subunit [EC:1.13.11.-]
K15830	5.83995	hycE; formate hydrogenlyase subunit 5
K01430	79.5131	ureA; urease subunit gamma [EC:3.5.1.5]
K14051	8.08608	gmr, pdeR; c-di-GMP phosphodiesterase Gmr [EC:3.1.4.52]
K01431	13.926	UPB1, pydC; beta-ureidopropionase [EC:3.5.1.6]
K14052	17.5198	puuP; putrescine importer
K15832	8.53531	hycG; formate hydrogenlyase subunit 7
K01432	235.844	AFMID; arylformamidase [EC:3.5.1.9]
K01433	319.4	purU; formyltetrahydrofolate deformylase [EC:3.5.1.10]
K14054	5.39072	mpaA; murein peptide amidase A
K01434	135.666	pac; penicillin G amidase [EC:3.5.1.11]
K15836	14.8245	fhlA; formate hydrogenlyase transcriptional activator
K05311	146.897	cggR; central glycolytic genes regulator
K01436	270.434	yhaA; amidohydrolase [EC:3.5.1.-]
K01438	585.792	argE; acetylornithine deacetylase [EC:3.5.1.16]
K19713	81.7592	tsdA; thiosulfate dehydrogenase [EC:1.8.2.2]
K14058	423.171	ttcA; tRNA 2-thiocytidine biosynthesis protein TtcA
K01439	288.403	dapE; succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]
K14059	48.9657	int; integrase
K06190	148.245	ispZ; intracellular septation protein
K06192	289.302	pqiB; paraquat-inducible protein B
K00111	475.731	glpA, glpD; glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]
K00112	0	glpB; glycerol-3-phosphate dehydrogenase subunit B [EC:1.1.5.3]
K06193	28.7505	phnA; protein PhnA
K06194	153.186	nlpD; lipoprotein NlpD
K06195	106.017	apaG; ApaG protein
K06196	122.639	ccdA; cytochrome c-type biogenesis protein
K06197	7.63685	chaB; cation transport regulator
K06198	8.08608	coiA; competence protein CoiA
K07978	9.88299	plmA; GntR family transcriptional regulator
K00117	331.978	gcd; quinoprotein glucose dehydrogenase [EC:1.1.5.2]
K07979	116.35	ytrA; GntR family transcriptional regulator
K06199	153.636	crcB, FEX; fluoride exporter
K14519	40.4304	aldH; NADP-dependent aldehyde dehydrogenase [EC:1.2.1.4]
K02760	97.9314	celA, chbB; cellobiose PTS system EIIB component [EC:2.7.1.196 2.7.1.205]
K02761	252.915	celB, chbC; cellobiose PTS system EIIC component
K02768	198.109	fruB; fructose PTS system EIIA component [EC:2.7.1.202]
K02769	205.297	fruAb; fructose PTS system EIIB component [EC:2.7.1.202]
K19265	102.873	gpr; L-glyceraldehyde 3-phosphate reductase [EC:1.1.1.-]
K19267	16.1722	qorB; NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]
